node,node_bef_goal,path,path_len,time
52251,11044,RU-LR,5,0.0510001182556
52252,10525,UURDL,5,0.0279998779297
52253,14024,UUL-LR,6,0.160000085831
52254,24024,UUDLR,5,0.029000043869
52255,11044,R-RR-R,6,0.376000165939
52300,10325,-UUUL,5,0.0729999542236
52301,14301,UURRD,5,0.0230000019073
52302,10525,--UUUL,6,0.541000127792
52303,14024,DUDR,4,0.0120000839233
52304,14301,RL-UD,5,0.048999786377
52305,14024,LUR,3,0.00399994850159
52310,14044,-LRR,4,0.0190000534058
52311,10325,URDL,4,0.00600004196167
52312,14301,D-D-D,5,0.0750000476837
52313,14044,URRR,4,0.00600004196167
52314,14301,-LL-D,5,0.117999792099
52315,14044,UR,2,0.0019998550415
52320,14044,-LRR,4,0.0160000324249
52321,10325,URDL,4,0.00600004196167
52322,14024,URU-LR,6,0.134000062943
52323,14044,URRR,4,0.00699996948242
52324,11044,U--R-R,6,0.198000192642
52325,14024,UR,2,0.00300002098083
52330,24044,-LRR,4,0.0179998874664
52331,14301,UURRD,5,0.0249998569489
52332,14301,D-LL-D,6,0.398000001907
52333,14024,DUDR,4,0.0130000114441
52334,24044,RR-LRR,6,0.259999990463
52335,14024,LUR,3,0.00499987602234
52340,14044,D-LRR,5,0.0629999637604
52341,10325,URDL,4,0.00600004196167
52342,24024,-URLR,5,0.0869998931885
52343,14044,URRR,4,0.00600004196167
52344,14024,RRR-LR,6,0.223000049591
52345,14044,UR,2,0.00200009346008
52350,24044,D-LRR,5,0.0639998912811
52351,10325,URDL,4,0.00600004196167
52352,10125,-RD-L,5,0.0989999771118
52353,14044,URRR,4,0.00600004196167
52354,10325,-RD-L,5,0.0989999771118
52355,14024,UR,2,0.00100016593933
52400,10325,ULL,3,0.0019998550415
52401,11024,LL-LR,5,0.103000164032
52402,10325,UDLLL,5,0.0359997749329
52403,14024,R--LLR,6,0.350999832153
52404,14024,URLR,4,0.00799989700317
52405,11044,URD-R,5,0.0310001373291
52410,10125,DUL,3,0.00200009346008
52411,14024,URU--R,6,0.175999879837
52412,14301,LUD,3,0.00500011444092
52413,14301,UUL-RD,6,0.157999992371
52414,24044,UUDLR,5,0.0299999713898
52415,11044,R--R,4,0.0130000114441
52420,24044,LUUR,4,0.0139999389648
52421,11024,L-LR,4,0.018000125885
52422,21024,L-LR,4,0.0169999599457
52423,14024,UUL-LR,6,0.151000022888
52424,24024,UUDLR,5,0.0270001888275
52425,14044,R--R,4,0.0119998455048
52430,10325,ULL,3,0.000999927520752
52431,14301,UUL-UD,6,0.160000085831
52432,10325,UDLLL,5,0.0380001068115
52433,24044,DU-RUR,6,0.414999961853
52434,14024,URLR,4,0.0090000629425
52435,11044,URD-R,5,0.0310001373291
52440,10125,DUL,3,0.00200009346008
52441,14024,URU--R,6,0.177999973297
52442,14301,LUD,3,0.00499987602234
52443,14301,UUL-RD,6,0.151000022888
52444,24044,UUDLR,5,0.0270001888275
52445,14044,R--R,4,0.0120000839233
52450,24044,LUUR,4,0.0149998664856
52451,21044,U-R-R,5,0.0429999828339
52452,10125,UURDL,5,0.0269999504089
52453,14024,UUL-LR,6,0.161000013351
52454,24024,UUDLR,5,0.0299999713898
52455,11044,R--R,4,0.0130000114441
52500,14024,DR-R,4,0.0139999389648
52501,10125,R-RDL,5,0.0569999217987
52502,10125,U-RDL,5,0.0439999103546
52503,21024,DU-R,4,0.0129997730255
52504,11024,DU-R,4,0.0119998455048
52505,14024,LUR,3,0.00300002098083
52510,10525,-L,2,0.000999927520752
52511,10525,URDL,4,0.00600004196167
52512,24044,--LUR,5,0.148999929428
52513,14044,UDLR,4,0.007000207901
52514,10325,RR-L,4,0.00999999046326
52515,21044,R--R,4,0.0130000114441
52520,10325,D-UL,4,0.0139999389648
52521,10525,URDL,4,0.00600004196167
52522,11024,UDD-R,5,0.0360000133514
52523,14024,UDLR,4,0.00699996948242
52524,10525,D--UL,5,0.085000038147
52525,14044,LUR,3,0.00399994850159
52530,24024,D-LUR,5,0.0870001316071
52531,14024,DULLR,5,0.0829999446869
52532,10125,U-RDL,5,0.0450000762939
52533,21024,DU-R,4,0.0130000114441
52534,11024,DU-R,4,0.0139999389648
52535,14024,LUR,3,0.00400018692017
52540,14024,DR-R,4,0.0130000114441
52541,10525,URDL,4,0.00599980354309
52542,14044,-D-RR,5,0.130000114441
52543,14044,UDLR,4,0.00799989700317
52544,14044,RRR-LR,6,0.282999992371
52545,24044,R--R,4,0.0130000114441
52550,14044,-LUR,4,0.0209999084473
52551,10525,URDL,4,0.00699996948242
52552,11024,UDD-R,5,0.0360000133514
52553,14024,UDLR,4,0.007000207901
52554,10325,RR-L,4,0.00999999046326
52555,14044,LUR,3,0.00300002098083
53000,21024,ULUR,4,0.00600004196167
53001,14301,RU-RD,5,0.0350000858307
53002,14044,URDR,4,0.00499987602234
53003,11024,RDU-LR,6,0.204999923706
53004,21044,UUDR,4,0.00600004196167
53005,11024,RUD-LR,6,0.188999891281
53010,21024,DUUR,4,0.0130000114441
53011,11024,RU-LR,5,0.0429999828339
53012,14024,URDR,4,0.00600004196167
53013,11044,-UDUUR,6,0.46599984169
53014,21024,UUDR,4,0.00699996948242
53015,21024,D-LUR,5,0.0750000476837
53020,21044,ULUR,4,0.00600004196167
53021,11024,RU-LR,5,0.0390000343323
53022,14024,URDR,4,0.00600004196167
53023,14024,UUUR-LR,7,0.493999958038
53024,14044,ULRR,4,0.0090000629425
53025,11044,RR-LLR,6,0.234999895096
53030,21024,ULUR,4,0.00699996948242
53031,14301,RU-RD,5,0.039999961853
53032,14044,URDR,4,0.00600004196167
53033,11024,RDU-LR,6,0.240999937057
53034,21044,UUDR,4,0.007000207901
53035,11024,L-LUR,5,0.0829999446869
53040,21024,DUUR,4,0.0120000839233
53041,11024,RU-LR,5,0.0379998683929
53042,14024,URDR,4,0.00599980354309
53043,14024,-RD-LR,6,0.444000005722
53044,21024,UUDR,4,0.00699996948242
53045,11044,RR-LLR,6,0.230999946594
53050,21044,ULUR,4,0.00800013542175
53051,21024,-LUR,4,0.0209999084473
53052,14024,URDR,4,0.00600004196167
53053,24024,-DRDR,5,0.095999956131
53054,14044,ULRR,4,0.00799989700317
53055,11024,-LUR,4,0.0210001468658
53100,10325,R-RDL,5,0.0539999008179
53101,10125,UDRDL,5,0.0350000858307
53102,10325,UUR-RDL,7,0.653000116348
53103,14044,URLRR,5,0.0329999923706
53104,24044,R-UUR,5,0.058000087738
53105,11024,LUR,3,0.00399994850159
53110,11044,URR-R,5,0.0300002098083
53111,14301,ULRD,4,0.00799989700317
53112,11044,UUR-R,5,0.0260000228882
53113,21044,UUR-R,5,0.0260000228882
53114,11024,R--LR,5,0.0720000267029
53115,11024,ULLR,4,0.00799989700317
53120,14044,R-R,3,0.00200009346008
53121,24044,R-R,3,0.00200009346008
53122,11044,UUR-R,5,0.0260000228882
53123,21044,UUR-R,5,0.0249998569489
53124,14044,RDDD-R,6,0.310000181198
53125,11044,LUR,3,0.00499987602234
53130,14301,D-ULRD,6,0.443000078201
53131,10125,UDRDL,5,0.0369999408722
53132,14044,-URRR,5,0.115000009537
53133,14044,URLRR,5,0.0420000553131
53134,11044,UR-UUR,6,0.193000078201
53135,11024,LUR,3,0.00499987602234
53140,14044,R-R,3,0.00200009346008
53141,24044,R-R,3,0.00200009346008
53142,11044,UUR-R,5,0.0250000953674
53143,21044,UUR-R,5,0.0249998569489
53144,14044,RDDD-R,6,0.299999952316
53145,11024,ULLR,4,0.00799989700317
53150,11044,URR-R,5,0.0310001373291
53151,21044,-UR,3,0.00399994850159
53152,11044,UUR-R,5,0.0260000228882
53153,21044,UUR-R,5,0.0260000228882
53154,11024,R--LR,5,0.0710000991821
53155,11044,LUR,3,0.00399994850159
53200,21024,ULUR,4,0.00799989700317
53201,10325,URU-UL,6,0.144000053406
53202,10525,UUDRDL,6,0.143999814987
53203,14024,R-UUR,5,0.058000087738
53204,14044,ULRR,4,0.00799989700317
53205,21024,UR-UUR,6,0.166999816895
53210,21024,UULLR,5,0.029000043869
53211,11024,UR-R,4,0.00599980354309
53212,21024,UR-R,4,0.00600004196167
53213,11024,-UUUR,5,0.112999916077
53214,14024,URLLR,5,0.0329999923706
53215,21044,D-LUR,5,0.0969998836517
53220,21044,ULUR,4,0.0090000629425
53221,11024,UR-R,4,0.00600004196167
53222,21024,UR-R,4,0.00600004196167
53223,11024,UDRD-R,6,0.197000026703
53224,14044,ULRR,4,0.0090000629425
53225,11024,URRR-R,6,0.175999879837
53230,21024,ULUR,4,0.00800013542175
53231,14044,-RR,3,0.00399994850159
53232,14044,-RR,3,0.00400018692017
53233,24044,-RR,3,0.00399994850159
53234,14044,ULRR,4,0.00800013542175
53235,11024,L-LUR,5,0.106999874115
53240,21024,UULLR,5,0.0260000228882
53241,11024,UR-R,4,0.00599980354309
53242,21024,UR-R,4,0.00600004196167
53243,11024,RRRR-R,6,0.287999868393
53244,14024,URLLR,5,0.0350000858307
53245,11024,URRR-R,6,0.172999858856
53250,21044,ULUR,4,0.0090000629425
53251,21024,-UR,3,0.00400018692017
53252,21024,UR-R,4,0.00599980354309
53253,10325,-RRDL,5,0.12700009346
53254,14044,ULRR,4,0.00799989700317
53255,11024,-UR,3,0.00399994850159
53300,14301,R-URRD,6,0.223999977112
53301,11044,DUR,3,0.00400018692017
53302,14301,URU-RD,6,0.119999885559
53303,11044,UDR,3,0.0019998550415
53304,10325,R-ULL,5,0.0480000972748
53305,11024,LUR,3,0.00399994850159
53310,21024,D-U-R,5,0.066999912262
53311,11024,DUR,3,0.00300002098083
53312,14024,URU-LR,6,0.143000125885
53313,11024,UDR,3,0.00200009346008
53314,24044,RR-UDR,6,0.25
53315,11024,ULLR,4,0.00899982452393
53320,14024,R-URLR,6,0.249000072479
53321,14024,URRDR,5,0.0280001163483
53322,14024,URU-LR,6,0.134999990463
53323,14024,UURDR,5,0.0220000743866
53324,14024,RRR-LR,6,0.224999904633
53325,11044,LUR,3,0.00500011444092
53330,24044,D-U-LR,6,0.328000068665
53331,11044,DUR,3,0.00399994850159
53332,14301,URU-RD,6,0.140000104904
53333,11044,UDR,3,0.00200009346008
53334,24044,RR-LRR,6,0.244999885559
53335,11024,LUR,3,0.00399994850159
53340,14024,R-URLR,6,0.246999979019
53341,11024,DUR,3,0.00399994850159
53342,14024,URU-LR,6,0.133000135422
53343,11024,UDR,3,0.00200009346008
53344,14024,RRR-LR,6,0.214999914169
53345,11024,ULLR,4,0.00799989700317
53350,24024,D-U-R,5,0.0569999217987
53351,21024,-LUR,4,0.0199999809265
53352,14024,URU-LR,6,0.148000001907
53353,14024,UURDR,5,0.0209999084473
53354,24044,RR-UDR,6,0.245000123978
53355,11044,LUR,3,0.00600004196167
53400,21024,ULUR,4,0.00600004196167
53401,10325,UR-RDL,6,0.171000003815
53402,10125,UUDRDL,6,0.152000188828
53403,14044,R-UUR,5,0.0590000152588
53404,14044,ULRR,4,0.0090000629425
53405,14044,RD--R,5,0.0539999008179
53410,21024,UULLR,5,0.0270001888275
53411,11044,UR-R,4,0.00600004196167
53412,21044,UR-R,4,0.00600004196167
53413,11044,-UUUR,5,0.111000061035
53414,14024,URLLR,5,0.0350000858307
53415,10325,-URDL,5,0.115000009537
53420,21044,ULUR,4,0.00799989700317
53421,11044,UR-R,4,0.00600004196167
53422,21044,UR-R,4,0.00699996948242
53423,11044,UDRD-R,6,0.18799996376
53424,14044,ULRR,4,0.00800013542175
53425,11044,URRR-R,6,0.180000066757
53430,21024,ULUR,4,0.00799989700317
53431,14044,-RR,3,0.010999917984
53432,14044,-RR,3,0.00400018692017
53433,24044,-RR,3,0.00399994850159
53434,14044,ULRR,4,0.00800013542175
53435,11044,RD--R,5,0.0579998493195
53440,21024,UULLR,5,0.0269999504089
53441,11044,UR-R,4,0.00599980354309
53442,21044,UR-R,4,0.00600004196167
53443,11044,RRRR-R,6,0.260999917984
53444,14024,URLLR,5,0.0340001583099
53445,11044,URRR-R,6,0.166999816895
53450,21044,ULUR,4,0.0090000629425
53451,21044,-UR,3,0.00399994850159
53452,21044,UR-R,4,0.00599980354309
53453,10325,-RRDL,5,0.120000123978
53454,14044,ULRR,4,0.0090000629425
53455,11044,-UR,3,0.00399994850159
53500,10325,RU-UL,5,0.0420000553131
53501,10525,UDRDL,5,0.0340001583099
53502,10525,RU--UL,6,0.252999782562
53503,14044,URLRR,5,0.0320000648499
53504,24024,R-UUR,5,0.058000087738
53505,11024,LUR,3,0.00399994850159
53510,24024,-LUR,4,0.0210001468658
53511,14301,ULRD,4,0.00799989700317
53512,11024,UUR-R,5,0.0249998569489
53513,21024,UUR-R,5,0.0249998569489
53514,21024,-UUUR,5,0.118999958038
53515,11024,ULLR,4,0.0090000629425
53520,14024,R-R,3,0.00299978256226
53521,24024,R-R,3,0.00200009346008
53522,11024,UUR-R,5,0.0260000228882
53523,21024,UUR-R,5,0.0260000228882
53524,14301,R-DUD,5,0.0670001506805
53525,11044,LUR,3,0.00399994850159
53530,10325,RU-UL,5,0.047000169754
53531,10525,UDRDL,5,0.0349998474121
53532,23451,RRD--,5,0.0529999732971
53533,14044,URLRR,5,0.0320000648499
53534,11024,UR-UUR,6,0.197000026703
53535,11024,LUR,3,0.00400018692017
53540,14024,R-R,3,0.00499987602234
53541,24024,R-R,3,0.00300002098083
53542,11024,UUR-R,5,0.029000043869
53543,21024,UUR-R,5,0.0250000953674
53544,14301,R-DUD,5,0.0670001506805
53545,11024,ULLR,4,0.00799989700317
53550,14024,-LUR,4,0.0239999294281
53551,21024,-UR,3,0.00500011444092
53552,11024,UUR-R,5,0.0279998779297
53553,21024,UUR-R,5,0.0260000228882
53554,24024,RR-LUR,6,0.352999925613
53555,11044,LUR,3,0.00699996948242
54000,10325,ULL,3,0.00200009346008
54001,11024,LL-LR,5,0.0799999237061
54002,14301,UD,2,0.000999927520752
54003,11024,RDU-LR,6,0.243000030518
54004,14024,URLR,4,0.00799989700317
54005,11024,D-LR,4,0.0130000114441
54010,24044,UUR,3,0.000999927520752
54011,11024,RU-LR,5,0.0409998893738
54012,24024,UDUR,4,0.00699996948242
54013,14024,UU-LR,5,0.0230000019073
54014,14044,UDRR,4,0.00599980354309
54015,14044,R--RRR,6,0.332000017166
54020,24024,UUR,3,0.00300002098083
54021,11024,L-LR,4,0.0160000324249
54022,14301,LLUD,4,0.0150001049042
54023,14024,-RRLR,5,0.0799999237061
54024,14301,DUD,3,0.00399994850159
54025,11044,RR-LLR,6,0.24799990654
54030,10325,ULL,3,0.00300002098083
54031,14024,UUD-LR,6,0.12700009346
54032,14301,UD,2,0.00200009346008
54033,11024,RDU-LR,6,0.259000062943
54034,14024,URLR,4,0.00799989700317
54035,14024,UDU-LR,6,0.161999940872
54040,24044,UUR,3,0.00300002098083
54041,11024,-LR,3,0.00399994850159
54042,21024,-LR,3,0.00399994850159
54043,14024,UU-LR,5,0.0209999084473
54044,14044,UDRR,4,0.00600004196167
54045,11024,DL-LR,5,0.0620000362396
54050,24024,UUR,3,0.00200009346008
54051,11024,RU-LR,5,0.0420000553131
54052,14301,LLUD,4,0.0160000324249
54053,14024,--R-R,5,0.102999925613
54054,14301,DUD,3,0.00299978256226
54055,14044,R--RRR,6,0.321000099182
54100,10525,R-RDL,5,0.0599999427795
54101,24024,RRRLR,5,0.0440001487732
54102,10125,U-RDL,5,0.0409998893738
54103,24044,RD-R,4,0.00999999046326
54104,14044,RD-R,4,0.00999999046326
54105,14044,LLUR,4,0.0160000324249
54110,21024,-R-R,4,0.0189998149872
54111,10125,URDL,4,0.00600004196167
54112,10525,--DL,4,0.0230000019073
54113,14044,UDLR,4,0.00699996948242
54114,11044,R--LR,5,0.0699999332428
54115,14024,LLUR,4,0.0179998874664
54120,21024,-R-R,4,0.0199999809265
54121,10125,URDL,4,0.00600004196167
54122,11044,UDD-R,5,0.0360000133514
54123,14024,UDLR,4,0.007000207901
54124,14044,RDUR-R,6,0.321999788284
54125,10325,URLLL,5,0.0350000858307
54130,21024,D-R-R,5,0.0920000076294
54131,14301,UUL-UD,6,0.172000169754
54132,10125,U-RDL,5,0.0449998378754
54133,10125,U-RDL,5,0.0429999828339
54134,14301,L-D-D,5,0.117000102997
54135,14044,LLUR,4,0.0179998874664
54140,21024,D-R-R,5,0.0789999961853
54141,10125,URDL,4,0.00600004196167
54142,14024,UU--R,5,0.0269999504089
54143,14044,UDLR,4,0.00699996948242
54144,14044,RDUR-R,6,0.283000230789
54145,14024,LLUR,4,0.0179998874664
54150,24024,-R-R,4,0.0220000743866
54151,10125,URDL,4,0.00699996948242
54152,23451,-D-,3,0.00399994850159
54153,14024,UDLR,4,0.00699996948242
54154,11044,R--LR,5,0.0739998817444
54155,10325,URLLL,5,0.0350000858307
54200,10325,ULL,3,0.00300002098083
54201,11024,LL-LR,5,0.102999925613
54202,10325,UDLLL,5,0.0350000858307
54203,11044,RDU-LR,6,0.301000118256
54204,14024,URLR,4,0.00699996948242
54205,11044,D-LR,4,0.0159997940063
54210,24024,ULLUR,5,0.0390000343323
54211,11044,RU-LR,5,0.0499999523163
54212,10525,UURDL,5,0.0269999504089
54213,14044,UU-LR,5,0.0279998779297
54214,24044,UUDLR,5,0.0280001163483
54215,11044,R-RR-R,6,0.395999908447
54220,10325,DULL,4,0.0149998664856
54221,11024,L-LR,4,0.0199999809265
54222,14301,LLUD,4,0.0179998874664
54223,14044,-LRRR,5,0.131000041962
54224,24024,UUDLR,5,0.029000043869
54225,21024,R---LR,6,0.392999887466
54230,10325,ULL,3,0.00400018692017
54231,14044,UUD-LR,6,0.163000106812
54232,10325,UDLLL,5,0.039999961853
54233,11044,RDU-LR,6,0.371999979019
54234,14024,URLR,4,0.00799989700317
54235,11024,URD-R,5,0.0310001373291
54240,24024,ULLUR,5,0.0339999198914
54241,11044,-LR,3,0.00500011444092
54242,21044,-LR,3,0.00399994850159
54243,14044,UU-LR,5,0.0250000953674
54244,24044,UUDLR,5,0.0249998569489
54245,11024,DL-LR,5,0.0909998416901
54250,10325,DULL,4,0.0139999389648
54251,11044,RU-LR,5,0.0520000457764
54252,14301,LLUD,4,0.0190000534058
54253,14024,-R--R,5,0.121999979019
54254,24024,UUDLR,5,0.029000043869
54255,14044,-R--R,5,0.124000072479
54300,14044,L-LRR,5,0.0680000782013
54301,14044,DUR,3,0.00300002098083
54302,14024,UD-URLR,7,0.71799993515
54303,24044,UDRUR,5,0.0289998054504
54304,10325,R-ULL,5,0.0480000972748
54305,14044,LLUR,4,0.0139999389648
54310,24044,L-LRR,5,0.0749998092651
54311,14024,DUR,3,0.00300002098083
54312,14024,URU-LR,6,0.141000032425
54313,14044,URRR,4,0.00600004196167
54314,14301,-LL-D,5,0.117000102997
54315,14044,UR,2,0.000999927520752
54320,14301,RD-UD,5,0.0450000762939
54321,10325,URDL,4,0.00600004196167
54322,14024,URU-LR,6,0.131000041962
54323,14044,URRR,4,0.00600004196167
54324,11044,U--R-R,6,0.203000068665
54325,14024,UR,2,0.00200009346008
54330,24024,-U-R,4,0.0149998664856
54331,14044,DUR,3,0.00299978256226
54332,14301,D-LL-D,6,0.395000219345
54333,24044,UDRUR,5,0.0299999713898
54334,14301,L-D-D,5,0.0810000896454
54335,14044,LLUR,4,0.0150001049042
54340,14301,RD-UD,5,0.0390000343323
54341,14024,DUR,3,0.00300002098083
54342,24024,-URLR,5,0.0780000686646
54343,14044,URRR,4,0.00500011444092
54344,14024,RRR-LR,6,0.200000047684
54345,14044,UR,2,0.00200009346008
54350,21024,-U-R,4,0.0160000324249
54351,10325,URDL,4,0.00499987602234
54352,10325,-D-DL,5,0.108999967575
54353,14044,URRR,4,0.00699996948242
54354,11044,U--R-R,6,0.22000002861
54355,14024,UR,2,0.00100016593933
54400,10325,ULL,3,0.000999927520752
54401,21024,R---R,5,0.0629999637604
54402,10325,UDLLL,5,0.0339999198914
54403,21044,R---R,5,0.0609998703003
54404,14024,URLR,4,0.00600004196167
54405,14024,R-DR,4,0.00999999046326
54410,24024,ULLUR,5,0.0379998683929
54411,11044,DR--R,5,0.0800001621246
54412,10125,UURDL,5,0.0250000953674
54413,14301,UUL-RD,6,0.151000022888
54414,24044,UUDLR,5,0.0280001163483
54415,14044,RRU--R,6,0.305000066757
54420,10325,DULL,4,0.0149998664856
54421,11024,L-LR,4,0.018000125885
54422,14301,LLUD,4,0.0169999599457
54423,14024,UUL-LR,6,0.153000116348
54424,24024,UUDLR,5,0.0269999504089
54425,14044,RRU--R,6,0.282999992371
54430,10325,ULL,3,0.00300002098083
54431,11044,DR--R,5,0.0789999961853
54432,10325,UDLLL,5,0.0380001068115
54433,14024,UULL-LR,7,0.767999887466
54434,14024,URLR,4,0.0090000629425
54435,11044,URD-R,5,0.0309998989105
54440,24024,ULLUR,5,0.0340001583099
54441,14301,L-RD,4,0.0179998874664
54442,14301,L-RD,4,0.0160000324249
54443,14301,UUL-RD,6,0.141000032425
54444,24044,UUDLR,5,0.0260000228882
54445,11024,DL-LR,5,0.0780000686646
54450,10325,DULL,4,0.0139999389648
54451,21044,U-R-R,5,0.0420000553131
54452,14301,LLUD,4,0.018000125885
54453,14024,-R--R,5,0.118000030518
54454,24024,UUDLR,5,0.0279998779297
54455,14044,-R--R,5,0.115000009537
54500,14301,-DUD,4,0.0199999809265
54501,24024,RRRLR,5,0.0440001487732
54502,10125,U-RDL,5,0.0420000553131
54503,24024,RD-R,4,0.00999999046326
54504,14024,RD-R,4,0.0090000629425
54505,24024,R-DR,4,0.0110001564026
54510,23451,RR--,4,0.00999999046326
54511,10525,URDL,4,0.00599980354309
54512,10325,DRR-L,5,0.0789999961853
54513,14044,UDLR,4,0.00699996948242
54514,14024,RDUR-R,6,0.334000110626
54515,14024,LLUR,4,0.0199999809265
54520,14024,DDR-R,5,0.0759999752045
54521,10525,URDL,4,0.00600004196167
54522,11024,UDD-R,5,0.0350000858307
54523,14024,UDLR,4,0.00600004196167
54524,14044,RRR-LR,6,0.289999961853
54525,10325,URLLL,5,0.0329999923706
54530,10525,D-L,3,0.00399994850159
54531,21044,DR--R,5,0.0820000171661
54532,10125,U-RDL,5,0.0450000762939
54533,10125,U-RDL,5,0.0429999828339
54534,10325,RRD-L,5,0.0569999217987
54535,14044,LLUR,4,0.0190000534058
54540,10325,DD-UL,5,0.0680000782013
54541,10525,URDL,4,0.00600004196167
54542,14044,-D-RR,5,0.118999958038
54543,14044,UDLR,4,0.00799989700317
54544,14044,RRR-LR,6,0.259999990463
54545,14024,LLUR,4,0.0169999599457
54550,23451,RR--,4,0.00999999046326
54551,10525,URDL,4,0.010999917984
54552,11024,UDD-R,5,0.0429999828339
54553,14024,UDLR,4,0.00699996948242
54554,14024,RDUR-R,6,0.349999904633
54555,10325,URLLL,5,0.0340001583099
55000,14301,URRD,4,0.00500011444092
55001,11024,-DR-R,5,0.0999999046326
55002,21044,UDUR,4,0.00699996948242
55003,11024,RDU-LR,6,0.264999866486
55004,14024,URLR,4,0.00699996948242
55005,14024,-DR-R,5,0.102999925613
55010,21044,UUR,3,0.0019998550415
55011,11024,RU-LR,5,0.048999786377
55012,21024,UDUR,4,0.00699996948242
55013,24024,D-DRDR,6,0.457999944687
55014,14044,UDRR,4,0.00800013542175
55015,21024,D-LUR,5,0.0829999446869
55020,21024,UUR,3,0.000999927520752
55021,11024,RU-LR,5,0.0429999828339
55022,10325,UURDL,5,0.0240001678467
55023,11044,RRD-DR,6,0.233000040054
55024,14044,UURRR,5,0.0239999294281
55025,11044,RR-LLR,6,0.263999938965
55030,14301,URRD,4,0.00699996948242
55031,21024,L-LUR,5,0.0940001010895
55032,21044,UDUR,4,0.00699996948242
55033,11024,RDU-LR,6,0.287000179291
55034,14024,URLR,4,0.00699996948242
55035,11024,L-LUR,5,0.0920000076294
55040,21044,UUR,3,0.000999927520752
55041,11024,RU-LR,5,0.0429999828339
55042,21024,UDUR,4,0.00699996948242
55043,11044,RRD-DR,6,0.246000051498
55044,14044,UDRR,4,0.00799989700317
55045,11044,RR-LLR,6,0.276999950409
55050,21024,UUR,3,0.00200009346008
55051,21024,-LUR,4,0.0210001468658
55052,10325,UURDL,5,0.0249998569489
55053,24044,-DR-LR,6,0.572000026703
55054,14044,UURRR,5,0.0259997844696
55055,11024,-LUR,4,0.0209999084473
55100,14044,DR-R,4,0.0140001773834
55101,10125,R-RDL,5,0.0639998912811
55102,14044,RRDU-R,6,0.303000211716
55103,14044,LURRR,5,0.0929999351501
55104,14301,RL-UD,5,0.0670001506805
55105,11024,LUR,3,0.00399994850159
55110,24024,L-U-R,5,0.108999967575
55111,10125,URDL,4,0.00699996948242
55112,14024,-D-UR,5,0.151000022888
55113,11044,UDLR,4,0.00799989700317
55114,14024,-D-UR,5,0.148000001907
55115,21044,D-UR,4,0.0169999599457
55120,11044,URDR-R,6,0.18700003624
55121,10125,URDL,4,0.00699996948242
55122,24044,DR-UUR,6,0.444000005722
55123,11024,UDLR,4,0.0090000629425
55124,10325,RR-UUL,6,0.30999994278
55125,11044,LUR,3,0.00499987602234
55130,21024,L-U-R,5,0.108000040054
55131,11024,DULLR,5,0.077999830246
55132,14044,RRDU-R,6,0.330999851227
55133,14044,LURRR,5,0.100000143051
